-1.4193078279495,-0.47671201825142,-0.4203462600708,3.0387728214264,3.0203633308411,0.6882216334343,0.34009218215942,1.7383352518082,1.1834979057312,0.32466650009155,-0.20732879638672,-0.11394619941711,0.69596570730209,-23.485961914062,-7.3053011894226,-2.9654240608215,0.85171902179718,0.87099361419678
-1.4121707677841,-0.44254866242409,-0.39641728997231,3.0440666675568,3.0157830715179,0.6860494017601,0.35685300827026,1.7081677913666,1.1964485645294,0.26469230651855,-0.22901296615601,-0.10861158370972,0.58849930763245,-22.989278793335,-7.0486440658569,-2.820948600769,0.85310673713684,0.86271059513092
-1.4047065973282,-0.40901187062263,-0.37226158380508,3.0481503009796,3.0107665061951,0.68397384881973,0.37320852279663,1.6768395900726,1.2077853679657,0.20418167114258,-0.2508282661438,-0.10377764701843,0.48779088258743,-22.460849761963,-6.7749242782593,-2.653183221817,0.85094422101974,0.85316932201385
-1.3969233036041,-0.37612429261208,-0.34791174530983,3.0510144233704,3.0053105354309,0.68198519945145,0.389164686203,1.644378900528,1.2174919843674,0.14320611953735,-0.27279853820801,-0.099432468414307,0.39477723836899,-21.903343200684,-6.4871826171875,-2.4627029895782,0.84516000747681,0.8423410654068
-1.3888291120529,-0.34390798211098,-0.32340049743652,3.0526506900787,2.9994120597839,0.68007344007492,0.40470957756042,1.6108155250549,1.22556245327,0.081813335418701,-0.29492378234863,-0.095587968826294,0.31018829345703,-21.319444656372,-6.1883873939514,-2.2503871917725,0.83569157123566,0.83018887042999
-1.380432009697,-0.31238433718681,-0.29876086115837,3.0530531406403,2.9930682182312,0.67822879552841,0.41985511779785,1.5761822462082,1.2319818735123,0.020122528076172,-0.31719207763672,-0.092232227325439,0.23420608043671,-20.712062835693,-5.8813009262085,-2.0169272422791,0.8224795460701,0.81668090820312
-1.3717399835587,-0.28157424926758,-0.27402591705322,3.0522167682648,2.9862751960754,0.67644143104553,0.43460130691528,1.5405044555664,1.2367472648621,-0.041818618774414,-0.33965110778809,-0.089368224143982,0.16728281974792,-20.084075927734,-5.5687856674194,-1.7637165784836,0.80550408363342,0.80177557468414
-1.3627609014511,-0.25149777531624,-0.24922880530357,3.0501379966736,2.9790291786194,0.67470169067383,0.4489541053772,1.5038237571716,1.2398556470871,-0.10393857955933,-0.36230087280273,-0.086987018585205,0.10922294855118,-19.438320159912,-5.2533612251282,-1.4916454553604,0.78473603725433,0.78543746471405
-1.3535027503967,-0.22217448055744,-0.22440281510353,3.0468153953552,2.9713268280029,0.67299991846085,0.46290755271912,1.4661648273468,1.2412995100021,-0.16613006591797,-0.38511753082275,-0.085088610649109,0.059799432754517,-18.777889251709,-4.9374380111694,-1.2021191120148,0.76018208265305,0.76763534545898
-1.3439732789993,-0.19362312555313,-0.19958119094372,3.0422480106354,2.9631636142731,0.67132657766342,0.47647356987,1.4275678396225,1.241081237793,-0.22836923599243,-0.40816068649292,-0.083667039871216,0.018688142299652,-18.105638504028,-4.6232466697693,-0.8965408205986,0.73186147212982,0.74833339452744
