-0.5277872464471236,50.0
-0.5016897544188369,50.0
-0.47467759485453037,50.0
-0.4467788176199793,50.0
-0.4180224026578778,50.0
-0.3884382284127001,50.0
-0.35805703934526145,50.0
-0.32691041257472997,50.0
-0.2950307236867422,50.0
-0.2624511117471172,50.0
-0.22920544356146877,50.0
-0.1953282772217626,50.0
-0.16085482498156511,50.0
-0.1258209155023836,50.0
-0.09026295551409114,50.0
-0.054217890932977575,50.0
-0.017723167481462854,50.0
0.019183309146053706,50.0
0.05646321352634198,50.0
0.09407784111429252,50.0
0.13198814916819412,50.0
0.17015479794763078,50.0
0.20853819213812752,50.0
0.24709852245654662,50.0
0.28579580739117705,50.0
0.32458993503045586,50.0
0.3634407049342866,50.0
0.4023078700020396,50.0
0.4411511782914488,50.0
0.47993041474283993,50.0
0.5186054427633655,50.0
0.5571362456262486,50.0
0.5954829676403742,50.0
0.633605955045997,50.0
0.6714657965927842,50.0
0.709023363756924,50.0
0.7462398505545866,50.0
0.7830768129096372,50.0
0.8194962075341437,50.0
0.8554604302809313,50.0
0.8909323539281674,50.0
0.9258753653567586,50.0
0.9602534020821689,50.0
0.9940309881031327,50.0
1.0271732690306599,50.0
1.0596460464616697,50.0
1.0914158115625896,50.0
1.1224497778292688,50.0
1.1527159129906297,50.0
1.1821829700245592,50.0
1.2108205172556832,50.0
1.2385989675058107,50.0
1.265489606269027,50.0
1.2914646188846308,50.0
1.316497116682338,50.0
1.3405611620754536,50.0
1.363631792578988,50.0
1.3856850437310042,50.0
1.4066979708968157,50.0
1.4266486699369898,50.0
1.4455162967214772,50.0
1.4632810854735656,50.0
1.479924365928737,50.0
1.4954285792949094,50.0
1.509777293001957,50.0
1.5229552142298082,50.0
1.5349482022058432,50.0
1.5457432792637495,50.0
1.555328640657405,50.0
1.5636936631247893,50.0
1.5708289121983603,50.0
1.5767261482597401,50.0
1.5813783313379848,50.0
1.5847796246521195,50.0
1.5869253969000199,50.0
1.5878122232971266,50.0
1.5874378853698465,50.0
1.5858013695098774,50.0
1.5829028642970402,50.0
1.5787437565995435,50.0
1.5733266264619272,50.0
1.566655240792232,50.0
1.5587345458612236,50.0
1.549570658627761,50.0
1.5391708569056324,50.0
1.5275435683883896,50.0
1.5146983585499065,50.0
1.5006459174395284,50.0
1.4853980453918254,50.0
1.4689676376720435,50.0
1.4513686680794282,50.0
1.4326161715316241,50.0
1.4127262256543522,50.0
1.3917159314015422,50.0
1.369603392732019,50.0
1.346407695369754,50.0
1.3221488846755238,50.0
1.2968479426586728,50.0
1.270526764158428,50.0
1.2432081322249766,50.0
1.2149156927312106,50.0
1.1856739282467055,50.0
1.155508131206122,50.0
1.1244443764047998,50.0
1.0925094928548416,50.0
1.0597310350354916,50.0
1.0261372535720545,50.0
0.9917570653780075,50.0
0.9566200232953329,50.0
0.9207562852684134,50.0
0.8841965830871041,50.0
0.8469721907348382,50.0
0.8091148923778124,50.0
0.770656950031436,50.0
0.7316310709403431,50.0
0.6920703747083137,50.0
0.6520083602144782,50.0
0.6114788723521445,50.0
0.570516068626522,50.0
0.5291543856475078,50.0
0.48742850555354106,50.0
0.44537332240234684,50.0
0.4030239085641455,50.0
0.36041548115264704,50.0
0.3175833685288091,50.0
0.2745629769120125,50.0
0.23138975713289822,50.0
0.18809917156169365,50.0
0.14472666124538397,50.0
0.10130761328658547,50.0
0.05787732849645627,50.0
0.014470989353384547,50.0
-0.028876371701377537,50.0
-0.072129903600617,50.0
-0.11525496759074158,50.0
-0.15821716774487254,50.0
-0.20098238102100674,50.0
-0.24351678683755784,50.0
-0.2857868961393416,50.0
-0.3277595799279124,50.0
-0.36940209723093786,50.0
-0.41068212248617675,50.0
-0.4515677723164769,50.0
-0.4920276316731114,50.0
-0.5320307793256693,50.0
-0.5715468126776486,50.0
-0.6105458718878378,50.0
-0.648998663278534,50.0
-0.6868764820126083,50.0
-0.7241512340224197,50.0
-0.7607954571745676,50.0
-0.796782341655484,50.0
-0.8320857495638554,50.0
-0.8666802336969263,50.0
-0.9005410555187106,50.0
-0.9336442022992015,50.0
-0.9659664034146886,50.0
-0.9974851458003194,50.0
-1.0281786885470887,50.0
-1.0580260766364584,50.0
-1.0870071538068484,50.0
-1.115102574547265,50.0
-1.1422938152143445,50.0
-1.1685631842701256,50.0
-1.1938938316388432,50.0
-1.218269757182071,50.0
-1.2416758182924907,50.0
-1.2640977366075767,50.0
-1.285522103845434,50.0
-1.3059363867659883,50.0
-1.325328931261656,50.0
-1.3436889655825608,50.0
-1.361006602702254,50.0
-1.3772728418308056,50.0
-1.392479569082981,50.0
-1.4066195573100897,50.0
-1.4196864651049181,50.0
-1.431674834989968,50.0
-1.4425800908000128,50.0
-1.4523985342707517,50.0
-1.461127340846087,50.0
-1.4687645547172625,50.0
-1.475309083107804,50.0
-1.4807606898188657,50.0
-1.4851199880502348,50.0
-1.4883884325128593,50.0
-1.4905683108493566,50.0
-1.49166273437952,50.0
-1.4916756281883818,50.0
-1.4906117205748883,50.0
-1.4884765318797275,50.0
-1.485276362711291,50.0
-1.4810182815891888,50.0
