  0.082938,  2.27818,  0.0390398
  0.135158,  2.49401,  0.0975996
  0.167412,  2.08633,  0.0390398
  0.185843,  1.05516,  0.0624637
  0.219632,  1.34293,  0.230335
  0.264173,  2.08633,  0.109312
  0.316393,  2.47002,  0.0429438
  0.344039,  1.89449,  -0.0273279
  0.365542,  1.10312,  0.0897916
  0.399331,  1.36691,  0.167871
  0.445408,  1.99041,  0.0663677
  0.497628,  2.54197,  0.0507518
  0.519131,  1.70264,  0.0273279
  0.543705,  1.03118,  0.0897916
  0.580566,  1.58273,  0.101504
  0.620499,  1.94245,  0.0429438
  0.64661,  1.55875,  -0.0390398
  0.668112,  1.10312,  0.0468478
  0.701902,  1.34293,  0.11712
  0.752586,  2.11031,  0.00390398
  0.795591,  2.3741,  -0.163967
  0.823237,  1.60672,  0.0624637
  0.840132,  1.00719,  0.011712
  0.855491,  0.767386,  0.0624637
  0.883137,  1.10312,  0.113216
  0.930749,  1.94245,  0.011712
  0.970682,  2.2542,  0.0624637
  0.996792,  1.48681,  0.0429438
  1.01369,  0.983214,  -0.187391
  1.02444,  0.623501,  0.0273279
  1.03212,  0.431655,  0.0780797
  1.05823,  0.911271,  0.136639
  1.09816,  1.72662,  -0.0819837
  1.12427,  1.58273,  0.0468478
  1.1427,  1.00719,  0
  1.15652,  0.719425,  0.0507518
  1.16728,  0.527578,  0.0468478
  1.19492,  0.983214,  0.0975996
  1.22718,  1.55875,  -0.468478
  1.24868,  1.22302,  -0.214719
  1.2625,  0.815348,  0.0234239
  1.27325,  0.57554,  0.011712
  1.28247,  0.383693,  0.0273279
  1.30704,  0.911271,  0.0624637
  1.33315,  1.34293,  -0.0351359
  1.35312,  1.05516,  -0.288895
  1.36541,  0.767386,  -0.140543
  1.37462,  0.479616,  0.0741757
  1.37923,  0.28777,  -0.0468478
  1.38844,  0.263789,  0.0390398
  1.40995,  0.791367,  0.0546558
  1.43299,  1.1271,  -0.324031
  1.44681,  0.839329,  -0.312319
  1.4591,  0.623501,  0.0234239
  1.46677,  0.407674,  -0.152255
  1.46831,  0.191847,  -0.0819837
  1.47138,  0.0719425,  -0.0234239
  1.47445,  0.0719425,  -0.0546558
  1.47599,  0.0959233,  0.00780797
  1.47906,  0.0959233,  0.0156159
  1.4806,  0.0959233,  -0.00390398
  1.48367,  0.0719425,  0.00780797
  1.48521,  0.0959233,  0.00780797
  1.48674,  0.0959233,  -0.011712
  1.49135,  0.0959233,  0.00780797
  1.49288,  0.0719425,  -0.0507518
  1.49596,  0.0719425,  -0.0234239
  1.49749,  0.0719425,  -0.0468478
  1.49903,  0.0719425,  -0.0507518
  1.50056,  0.0719425,  -0.0507518
  1.5021,  0.0479616,  -0.011712
  1.50517,  0.0719425,  -0.0702717
  1.50517,  0.0479616,  -0.0936956
  1.50517,  0,  -0.101504
  1.50517,  0,  -0.113216
  1.50517,  0,  -0.124927
  1.50517,  0,  -0.148351
  1.50517,  0,  -0.167871
  1.50517,  0,  -0.187391
  1.50517,  0,  -0.206911
  1.50517,  0,  -0.230335
  1.50517,  0,  -0.257663
  1.50517,  0,  -0.281087
  1.50517,  0,  -0.308415
  1.50517,  0,  -0.343551
  1.50364,  0,  -0.370878
  1.50056,  -0.0719425,  -0.409918
  1.48981,  -0.335732,  -0.413822
  1.47292,  -0.671463,  -0.359167
  1.45295,  -0.911271,  -0.300607
  1.42838,  -1.1271,  -0.265471
  1.40534,  -1.15108,  -0.140543
  1.38691,  -1.00719,  -0.214719
  1.37462,  -0.695444,  -0.171775
  1.36387,  -0.503597,  -0.222527
  1.34851,  -0.599521,  -0.249855
  1.33162,  -0.767386,  -0.214719
  1.31319,  -0.911271,  -0.195199
  1.29783,  -0.839329,  -0.160063
  1.28861,  -0.503597,  -0.203007
  1.27632,  -0.479616,  -0.269375
  1.26097,  -0.695444,  -0.249855
  1.241,  -0.86331,  -0.218623
  1.22257,  -0.911271,  -0.156159
  1.21182,  -0.647482,  -0.171775
  1.19799,  -0.599521,  -0.261567
  1.17956,  -0.767386,  -0.245951
  1.15806,  -0.935252,  -0.163967
  1.13809,  -0.983214,  -0.156159
  1.1212,  -0.88729,  -0.113216
  1.10891,  -0.647482,  -0.210815
  1.09355,  -0.647482,  -0.245951
  1.07512,  -0.86331,  -0.245951
  1.05362,  -0.983214,  -0.171775
  1.03826,  -0.839329,  -0.179583
  1.03212,  -0.527578,  -0.230335
  1.01829,  -0.503597,  -0.324031
  0.998328,  -0.839329,  -0.284991
  0.973754,  -1.07914,  -0.214719
  0.950716,  -1.1271,  -0.171775
  0.929213,  -1.10312,  -0.179583
  0.910783,  -0.983214,  -0.214719
  0.89696,  -0.767386,  -0.206911
  0.884672,  -0.599521,  -0.249855
  0.866242,  -0.743406,  -0.273279
  0.843203,  -0.983214,  -0.218623
  0.823237,  -1.00719,  -0.156159
  0.807878,  -0.911271,  -0.242047
  0.792519,  -0.743406,  -0.234239
  0.769481,  -0.88729,  -0.288895
  0.75105,  -1.00719,  -0.152255
  0.731084,  -0.959233,  -0.214719
  0.715725,  -0.815348,  -0.163967
  0.706509,  -0.551559,  -0.210815
  0.692686,  -0.527578,  -0.269375
  0.671184,  -0.839329,  -0.249855
  0.648145,  -1.07914,  -0.160063
  0.625107,  -1.1271,  -0.148351
  0.598997,  -1.17506,  -0.113216
  0.574423,  -1.19904,  -0.0702717
  0.549849,  -1.19904,  -0.0468478
  0.52681,  -1.15108,  -0.0195199
  0.505308,  -1.10312,  -0.0195199
  0.489949,  -0.911271,  -0.0156159
  0.488413,  -0.335732,  -0.0429438
  0.489949,  0.0719425,  -0.199103
  0.482269,  -0.191847,  -0.218623
  0.468446,  -0.503597,  -0.206911
  0.44848,  -0.86331,  -0.195199
  0.428513,  -0.983214,  -0.0741757
  0.408547,  -0.959233,  -0.0507518
  0.38858,  -0.959233,  -0.0702717
  0.370149,  -0.935252,  -0.00780797
  0.36247,  -0.623501,  -0.00390398
  0.368614,  0.0239808,  -0.0936956
  0.367078,  0.0959233,  -0.222527
  0.359398,  -0.239808,  -0.210815
  0.340968,  -0.599521,  -0.187391
  0.321001,  -0.88729,  -0.0663677
  0.301034,  -0.935252,  -0.0234239
  0.281068,  -0.983214,  0.0234239
  0.273388,  -0.647482,  0.0312319
  0.281068,  0.0479616,  -0.0507518
  0.281068,  0.215827,  -0.187391
  0.27646,  -0.119904,  -0.163967
  0.265709,  -0.359712,  -0.140543
  0.251886,  -0.599521,  -0.0936956
  0.241135,  -0.647482,  -0.0390398
  0.236527,  -0.359712,  -0.0507518
  0.231919,  -0.191847,  -0.109312
  0.22424,  -0.263789,  -0.101504
  0.210417,  -0.527578,  -0.0351359
  0.195058,  -0.719425,  -0.00780797
  0.188914,  -0.503597,  0.0429438
  0.195058,  0.0239808,  -0.011712
  0.199666,  0.263789,  -0.105408
  0.19813,  0,  -0.113216
  0.195058,  -0.0959233,  -0.0897916
  0.19045,  -0.143885,  -0.0780797
  0.185843,  -0.167866,  -0.0585598
  0.179699,  -0.191847,  -0.0468478
  0.176627,  -0.191847,  -0.0195199
  0.170484,  -0.191847,  -0.0429438
  0.167412,  -0.191847,  0
  0.167412,  -0.0479616,  -0.00780797
  0.168948,  0,  0
  0.168948,  0,  -0.0195199
  0.168948,  0,  -0.0195199
  0.168948,  0,  -0.0156159
  0.168948,  0,  -0.00780797
  0.168948,  0,  0
  0.168948,  0,  0
  0.168948,  0,  0.00390398
  0.173556,  0.0719425,  0.00780797
  0.181235,  0.263789,  0.00390398
  0.182771,  0.215827,  -0.0429438
  0.182771,  0,  0
  0.185843,  0.0479616,  0.011712
  0.191986,  0.191847,  0.00390398
  0.207345,  0.527578,  -0.0351359
  0.213489,  0.527578,  -0.105408
  0.211953,  0,  -0.0507518
  0.211953,  0,  -0.011712
  0.211953,  0,  0.00780797
  0.215025,  0.0239808,  0.0156159
  0.222704,  0.215827,  0.0156159
  0.239599,  0.599521,  -0.011712
  0.245742,  0.623501,  -0.136639
  0.244206,  0,  -0.0468478
  0.245742,  0,  0.00390398
  0.247278,  0.0719425,  0.00780797
  0.254958,  0.191847,  0.0273279
  0.270317,  0.57554,  0.011712
  0.277996,  0.57554,  -0.121024
  0.27646,  0.0239808,  -0.0585598
  0.277996,  0,  0
  0.279532,  0.0239808,  0.00780797
  0.285675,  0.167866,  0.0234239
  0.301034,  0.503597,  0.0663677
  0.304106,  0.431655,  -0.105408
  0.307178,  0.0719425,  -0.0195199
  0.307178,  0.0239808,  0
  0.308714,  0,  0.0156159
  0.316393,  0.215827,  0.0273279
  0.333288,  0.647482,  0.00390398
  0.337896,  0.527578,  -0.160063
  0.339432,  0.0959233,  -0.0390398
  0.339432,  0.0479616,  -0.00390398
  0.340968,  0,  0
  0.340968,  0,  0.00390398
  0.348647,  0.143885,  0.00780797
  0.359398,  0.431655,  -0.00780797
  0.360934,  0.239808,  -0.0858876
  0.360934,  0,  -0.00390398
  0.360934,  0,  -0.011712
  0.360934,  0,  -0.00390398
  0.360934,  0,  0
  0.36247,  0,  0
  0.36247,  0,  0
  0.364006,  0,  0
  0.364006,  0,  0
  0.365542,  0,  -0.00390398
  0.365542,  0,  -0.011712
  0.365542,  0,  -0.011712
  0.365542,  0,  -0.0195199
  0.365542,  0,  -0.0234239
  0.365542,  0,  -0.0273279
