-0.38186545628333923,2.0135530818815015,3.038933453175557,-3.107268500419546,-3.0004715524702794,0.48669458696736106,50.0
-0.34604172750564155,1.9806163107129169,3.027124741854201,-3.1123610615123116,-2.9993632410833158,0.476404514434409,50.0
-0.3094089219816869,1.9476368120456842,3.014738684047621,-3.1168557302679902,-2.9984937675230436,0.4660660438008708,50.0
-0.27201844194901237,1.9146568034280382,3.0017820257893044,-3.1207548155626252,-2.997865509212586,0.45566386940937853,50.0
-0.23392276168659273,1.8817184864401895,2.9882621225038264,-3.1240610792916548,-2.997480098504046,0.44518267894524766,50.0
-0.19517535299583788,1.8488639879028181,2.974186939188184,-3.126777728437059,-2.9973384157866074,0.43460717481775324,50.0
-0.15583060926716907,1.8161353011233552,2.9595650497504704,-3.1289084066833253,-2.997440583800695,0.423922095560955,50.0
-0.11594376824010302,1.7835742272618227,2.9444056354983412,-3.1304571855936434,-2.9977859631681807,0.41311223722581963,50.0
-0.07557083356662542,1.7512223168978462,2.9287184827709276,-3.1314285553581995,-2.99837314914674,0.4021624747353848,50.0
-0.03476849528933157,1.719120811880266,2.912513979708986,-3.1318274151269647,-2.9991999696147333,0.3910577831747355,50.0
0.006405950652647541,1.6873105875404124,2.895803112159359,-3.1316590629398218,-3.0002634842911093,0.37978325898763765,50.0
0.047894683775536906,1.6558320953496504,2.8785974587109857,-3.130929185267333,-3.001559985193027,0.3683241410517757,50.0
0.08963944114501776,1.624725306101249,2.8609091848609647,-3.1296438461759033,-3.003084998332051,0.356665831604687,50.0
0.1315816000958741,1.5940296536959346,2.84275103631042,-3.1278094761314907,-3.00483328664796,0.34479391699266737,50.0
0.17366226145963543,1.5637839796097255,2.8241363313911583,-3.1254328604564634,-3.0067988541773456,0.3326941882151426,50.0
0.21582233318195304,1.5340264781217166,2.8050789526253865,-3.1225211274545224,-3.0089749514523816,0.32035266123725364,50.0
0.2580026142108928,1.5047946423785044,2.785593337422007,-3.1190817362190564,-3.0113540821233165,0.30775559704369915,50.0
0.3001438785369481,1.476125211370805,2.7656944679142903,-3.1151224641405695,-3.013928010796409,0.2948895214072072,50.0
0.34218695926536113,1.4480541178966437,2.745397859944992,-3.1106513941292246,-3.0166877720772622,0.28174124434537107,50.0
0.38407283260130715,1.4206164375841106,2.7247195512062405,-3.1056769015687666,-3.019623680807691,0.2682978792399875,50.0
0.42574270162861383,1.3938463390453204,2.7036760885428075,-3.1002076410184887,-3.0227253434825183,0.25454686159346857,50.0
0.4671380797629915,1.3677770352316412,2.682284514428622,-3.0942525326800614,-3.0259816708309337,0.24047596739736565,50.0
0.5082008737612148,1.3424407360586676,2.660562352627642,-3.0878207486463864,-3.029380891545313,0.22607333108855432,50.0
0.5488734661683321,1.317868602367696,2.6385275930514718,-3.0809216989497945,-3.0329105671387153,0.211327463069155,50.0
0.5890987970857784,1.2940907012886196,2.6161986758273192,-3.073565017427166,-3.036557607910581,0.19622726676683816,50.0
0.6288204451442411,1.271135963067317,2.593594474591131,-3.0657605474196936,-3.0403082899985248,0.18076205521276162,50.0
0.6679827075662572,1.2490321394185675,2.5707342790219703,-3.0575183273251945,-3.0441482734924783,0.16492156711501588,50.0
0.7065306792048229,1.2278057634634896,2.5476377766348706,-3.048848576021024,-3.0480626215858924,0.14869598240611348,50.0
0.7444103304457516,1.2074821113083274,2.524325033850602,-3.0397616781757177,-3.0520358207371383,0.1320759372437461,50.0
0.7815685838631342,1.1880851653191744,2.5008164763619494,-3.0302681694676523,-3.0560518018127425,0.11505253844475272,50.0
0.8179533895190387,1.1696375791449327,2.4771328688172285,-3.0203787217290285,-3.060093962182653,0.09761737733298131,50.0
0.8535137988005059,1.1521606445383965,2.4532952938429036,-3.0101041280335554,-3.06414518873627,0.07976254298249763,50.0
0.8882000366889894,1.135674260022905,2.4293251304282517,-2.9994552877462444,-3.0681878817866552,0.061480634838390336,50.0
