  -0.63893,  -0.767386,  -0.0273279
  -0.655825,  -0.791367,  -0.0273279
  -0.671184,  -0.791367,  -0.0234239
  -0.689614,  -0.791367,  -0.0312319
  -0.704973,  -0.791367,  -0.0273279
  -0.721868,  -0.791367,  -0.0234239
  -0.738763,  -0.791367,  -0.0273279
  -0.755658,  -0.791367,  -0.0234239
  -0.771017,  -0.743406,  -0.0273279
  -0.787911,  -0.743406,  -0.0234239
  -0.801734,  -0.743406,  -0.0234239
  -0.818629,  -0.767386,  -0.0273279
  -0.835524,  -0.815348,  -0.0312319
  -0.850883,  -0.815348,  -0.0273279
  -0.867778,  -0.815348,  -0.0273279
  -0.883137,  -0.767386,  -0.0273279
  -0.900031,  -0.767386,  -0.0195199
  -0.91539,  -0.743406,  -0.0234239
  -0.929213,  -0.743406,  -0.0195199
  -0.946108,  -0.743406,  -0.0273279
  -0.959931,  -0.719425,  -0.0234239
  -0.97529,  -0.719425,  -0.0273279
  -0.990649,  -0.743406,  -0.0234239
  -1.00601,  -0.743406,  -0.0195199
  -1.01983,  -0.695444,  -0.0156159
  -1.03673,  -0.671463,  -0.0234239
  -1.04901,  -0.671463,  -0.0234239
  -1.06284,  -0.647482,  -0.0234239
  -1.07666,  -0.671463,  -0.0195199
  -1.09202,  -0.671463,  -0.0234239
  -1.10584,  -0.671463,  -0.0234239
  -1.11813,  -0.623501,  -0.0156159
  -1.13041,  -0.623501,  -0.0195199
  -1.1427,  -0.623501,  -0.0156159
  -1.15499,  -0.599521,  -0.0234239
  -1.16728,  -0.57554,  -0.011712
  -1.17803,  -0.57554,  -0.00390398
  -1.19031,  -0.57554,  -0.00780797
  -1.20107,  -0.57554,  -0.00390398
  -1.21335,  -0.479616,  -0.0507518
  -1.22103,  -0.479616,  -0.00390398
  -1.23178,  -0.431655,  -0.00390398
  -1.24253,  -0.455636,  -0.00780797
  -1.25175,  -0.455636,  -0.00780797
  -1.2625,  -0.407674,  -0.00780797
  -1.26864,  -0.383693,  -0.00780797
  -1.27786,  -0.383693,  -0.0663677
  -1.28554,  -0.383693,  -0.269375
  -1.29168,  -0.359712,  -0.238143
  -1.29936,  -0.311751,  -0.261567
  -1.30551,  -0.311751,  -0.218623
  -1.30551,  -0.311751,  -0.218623
  -1.31165,  -0.28777,  -0.179583
  -1.32087,  -0.191847,  0
  -1.32547,  -0.119904,  -0.199103
  -1.33008,  -0.215827,  -0.160063
  -1.33469,  -0.215827,  -0.00780797
  -1.3393,  -0.191847,  -0.00390398
  -1.34237,  -0.143885,  0
  -1.34544,  -0.0959233,  0
  -1.34698,  -0.0959233,  0
  -1.34851,  -0.0959233,  0
  -1.35005,  -0.0479616,  0
  -1.35005,  0,  0
  -1.35158,  0,  0
  -1.35158,  0,  0
  -1.35158,  0,  0
  -1.35158,  0,  0
  -1.35005,  0,  0.0429438
  -1.35005,  0,  0.00390398
  -1.34851,  0.0239808,  0.0234239
  -1.34544,  0.0719425,  0.00780797
  -1.3439,  0.0719425,  0.0156159
  -1.3393,  0.119904,  0.00390398
  -1.33315,  0.215827,  0.00390398
  -1.32854,  0.239808,  0.00780797
  -1.32394,  0.215827,  0.0156159
  -1.31933,  0.215827,  0.00780797
  -1.31319,  0.215827,  0.00780797
  -1.30704,  0.263789,  0.00780797
  -1.3009,  0.263789,  0.00390398
  -1.29322,  0.311751,  0.00780797
  -1.28554,  0.311751,  0.011712
  -1.27786,  0.311751,  0.00780797
  -1.27172,  0.311751,  0.00780797
  -1.26097,  0.383693,  0.0195199
  -1.25329,  0.407674,  0.0195199
  -1.24407,  0.407674,  0.0156159
  -1.23332,  0.431655,  0.011712
  -1.2241,  0.431655,  0.0156159
  -1.21489,  0.431655,  0.0156159
  -1.2026,  0.479616,  0.011712
  -1.19339,  0.503597,  0.0195199
  -1.1811,  0.503597,  0.011712
  -1.17035,  0.503597,  0.0234239
