-1.0798917517662678,50.0
-1.0572202225821008,50.0
-1.0339615395924437,50.0
-1.0101254591912756,50.0
-0.9857222806383854,50.0
-0.9607628376070292,50.0
-0.9352584891935862,50.0
-0.9092211103985158,50.0
-0.8826630820884704,50.0
-0.8555972804499294,50.0
-0.828037065945251,50.0
-0.799996271782536,50.0
-0.7714891919111881,50.0
-0.7425305685555371,50.0
-0.7131355792993623,50.0
-0.6833198237345951,50.0
-0.6530993096879318,50.0
-0.6224904390394993,50.0
-0.5915099931481347,50.0
-0.5601751178982306,50.0
-0.5285033083834739,50.0
-0.49651239324317065,50.0
-0.46422051866719377,50.0
-0.43164613208592256,50.0
-0.3988079655618448,50.0
-0.3657250188998008,50.0
-0.3324165424931131,50.0
-0.2989020199231075,50.0
-0.2652011503297743,50.0
-0.23133383057153856,50.0
-0.19732013719230557,50.0
-0.1631803082141451,50.0
-0.12893472477412316,50.0
-0.09460389262396046,50.0
-0.060208423511298736,50.0
-0.025769016461480887,50.0
0.00869356102117158,50.0
0.04315849181352549,50.0
0.07760492807614816,50.0
0.11201201017903462,50.0
0.14635888563140165,50.0
0.18062472799643048,50.0
0.2147887557718532,50.0
0.2488302512173352,50.0
0.28272857910967975,50.0
0.3164632054069583,50.0
0.35001371580279783,50.0
0.3833598341521569,50.0
0.416481440750103,50.0
0.449358590445239,50.0
0.48197153056962716,50.0
0.5143007186672628,50.0
0.5463268400033635,50.0
0.5780308248369843,50.0
0.6093938654397258,50.0
0.6403974328435784,50.0
0.6710232933012292,50.0
0.7012535244424829,50.0
0.7310705311107601,50.0
0.7604570608639782,50.0
0.7893962191244899,50.0
0.8178714839631112,50.0
0.8458667205026732,50.0
0.8733661949269216,50.0
0.9003545880810137,50.0
0.9268170086502949,50.0
0.9527390059044686,50.0
0.9781065819947412,50.0
1.0029062037919931,50.0
1.0271248142545009,50.0
1.0507498433142302,50.0
1.0737692182712273,50.0
1.0961713736861483,50.0
1.1179452607614815,50.0
1.139080356202565,50.0
1.159566670550027,50.0
1.1793947559758402,50.0
1.19855571353573,50.0
1.217041199871243,50.0
1.2348434333553486,50.0
1.2519551996760372,50.0
1.2683698568529331,50.0
1.2840813396825626,50.0
1.299084163608463,50.0
1.3133734280129636,50.0
1.3269448189280153,50.0
1.3397946111630836,50.0
1.351919669848692,50.0
1.363317451394824,50.0
1.3739860038639784,50.0
1.3839239667592809,50.0
1.3931305702286536,50.0
1.4016056336866443,50.0
1.4093495638561055,50.0
1.4163633522325194,50.0
1.4226485719743451,50.0
1.428207374223353,50.0
1.4330424838594977,50.0
1.4371571946954493,50.0
1.44055536411648,50.0
1.4432414071719655,50.0
1.4452202901253142,50.0
1.446497523469699,50.0
1.4470791544174895,50.0
1.4469717588718352,50.0
1.4461824328893624,50.0
1.4447187836434685,50.0
1.4425889198981952,50.0
1.4398014420031633,50.0
1.4363654314205359,50.0
1.4322904397954292,50.0
1.4275864775816827,50.0
1.4222640022353084,50.0
1.4163339059884068,50.0
1.4098075032167314,50.0
1.4026965174145019,50.0
1.3950130677904589,50.0
1.3867696554995232,50.0
1.3779791495247895,50.0
1.3686547722249287,50.0
1.3588100845624045,50.0
1.348458971028228,50.0
1.337615624279261,50.0
1.3262945295043802,50.0
1.3145104485360544,50.0
1.3022784037241584,50.0
1.2896136615890572,50.0
1.2765317162712206,50.0
1.2630482727948154,50.0
1.2491792301628981,50.0
1.2349406643019976,50.0
1.2203488108740053,50.0
1.205420047973415,50.0
1.1901708787280698,50.0
1.1746179138216324,50.0
1.158777853956086,50.0
1.1426674722726002,50.0
1.1263035967491328,50.0
1.1097030925931475,50.0
1.0928828446478072,50.0
1.075859739829987,50.0
1.0586506496183925,50.0
1.0412724126100055,50.0
1.0237418171629913,50.0
1.0060755841441051,50.0
0.9882903497984981,50.0
0.9704026487596982,50.0
0.9524288972173695,50.0
0.9343853762602847,50.0
0.916288215411742,50.0
0.8981533763744547,50.0
0.8799966370016994,50.0
0.8618335755112803,50.0
0.8436795549585746,50.0
0.8255497079846753,50.0
0.8074589218553236,50.0
0.7894218238060282,50.0
0.7714527667084291,50.0
0.753565815072626,50.0
0.735774731399828,50.0
0.7180929628993103,50.0
0.7005336285832767,50.0
0.683109506752817,50.0
0.6658330228877505,50.0
0.6487162379526966,50.0
0.631770837131289,50.0
0.6150081189999996,50.0
0.5984389851525544,50.0
0.5820739302854698,50.0
0.5659230327547417,50.0
0.5499959456132248,50.0
0.5343018881377353,50.0
0.5188496378543905,50.0
0.5036475230701862,50.0
0.4887034159182694,50.0
0.47402472592383144,50.0
0.4596183940969996,50.0
0.4454908875585553,50.0
0.43164819470374216,50.0
0.41809582090887,50.0
0.40483878478485563,50.0
0.3918816149812572,50.0
0.37922834754379403,50.0
0.3668825238277645,50.0
0.35484718896918616,50.0
0.3431248909149076,50.0
0.33171768001235397,50.0
0.32062710915898185,50.0
0.3098542345109402,50.0
0.2993996167498448,50.0
0.28926332290599305,50.0
0.279444928735766,50.0
0.26994352165038593,50.0
0.2607577041926158,50.0
0.2518855980574317,50.0
0.24332484865210713,50.0
0.23507263019060842,50.0
0.22712565131662465,50.0
0.21948016124901704,50.0
0.2121319564429156,50.0
0.20507638775916048,50.0
0.19830836813424924,50.0
0.19182238074243163,50.0
0.18561248764107074,50.0
0.17967233888990042,50.0
0.17399518213428855,50.0
0.16857387264215573,50.0
0.1634008837836971,50.0
0.15846831794262062,50.0
0.1537679178471263,50.0
0.14929107830844868,50.0
0.14502885835431834,50.0
0.14097199374431735,50.0
0.1371109098536698,50.0
0.1334357349116454,50.0
0.12993631358036517,50.0
0.12660222085943174,50.0
0.12342277630149068,50.0
0.12038705852345433,50.0
0.1174839199978518,50.0
0.11470200210842385,50.0
0.11202975045384778,50.0
0.1094554303831542,50.0
0.10696714274620633,50.0
0.10455283984232566,50.0
0.10220034154997937,50.0
0.09989735162019764,50.0
0.09763147411626638,50.0
0.09539022998200808,50.0
0.09316107372089166,50.0
0.09093141016801065,50.0
0.08868861133694173,50.0
0.08642003332330794,50.0
0.08411303324690733,50.0
0.08175498621409888,50.0
0.07933330228222385,50.0
0.0768354434076935,50.0
0.07424894035950874,50.0
0.0715614095798709,50.0
0.06876056997370028,50.0
0.065834259608822,50.0
0.0627704523087691,50.0
0.059557274120130954,50.0
0.056183019636603326,50.0
0.0526361681619254,50.0
0.04890539969410701,50.0
0.044979610713491325,50.0
