  0.0568279,  0,  -0.288
  0.0537561,  -0.13823,  -0.138
  0.0506844,  -0.13823,  -0.186
  0.0476126,  -0.0921534,  -0.222
  0.0430049,  -0.184307,  -0.102
  0.0399331,  -0.13823,  -0.186
  0.0368614,  -0.13823,  -0.234
  0.0322537,  -0.184307,  -0.198
  0.027646,  -0.230383,  -0.078
  0.0230383,  -0.184307,  -0.198
  0.0184307,  -0.184307,  -0.198
  0.013823,  -0.184307,  -0.246
  0.00767945,  -0.230383,  -0.162
  0.00307178,  -0.230383,  -0.246
  -0.00307178,  -0.230383,  -0.21
  -0.00767945,  -0.230383,  -0.258
  -0.0153589,  -0.27646,  -0.126
  -0.0199666,  -0.230383,  -0.21
  -0.0261101,  -0.230383,  -0.21
  -0.0322537,  -0.27646,  -0.174
  -0.0383972,  -0.27646,  -0.222
  -0.0445408,  -0.27646,  -0.222
  -0.0522203,  -0.322537,  -0.144
  -0.0583638,  -0.27646,  -0.174
  -0.0645074,  -0.27646,  -0.174
  -0.0706509,  -0.27646,  -0.174
  -0.0752586,  -0.230383,  -0.258
  -0.082938,  -0.322537,  -0.174
  -0.0890816,  -0.27646,  -0.174
  -0.0936893,  -0.230383,  -0.258
  -0.0998328,  -0.27646,  -0.174
  -0.104441,  -0.27646,  -0.174
  -0.11212,  -0.27646,  -0.174
  -0.116728,  -0.230383,  -0.21
  -0.122871,  -0.27646,  -0.126
  -0.127479,  -0.230383,  -0.21
  -0.132087,  -0.184307,  -0.162
  -0.13823,  -0.230383,  -0.162
  -0.144374,  -0.230383,  -0.198
  -0.147445,  -0.184307,  -0.15
  -0.152053,  -0.184307,  -0.15
  -0.155125,  -0.184307,  -0.186
  -0.158197,  -0.13823,  -0.186
  -0.161268,  -0.13823,  -0.186
  -0.16434,  -0.0921534,  -0.222
  -0.168948,  -0.13823,  -0.09
  -0.170484,  -0.0921534,  -0.126
  -0.17202,  -0.0921534,  -0.126
  -0.175091,  0,  -0.192
  -0.175091,  0,  -0.144
  -0.176627,  0,  -0.096
  -0.176627,  0,  -0.096
  -0.176627,  0,  -0.048
  -0.176627,  0,  -0
  -0.176627,  0,  0.048
  -0.176627,  0,  0.096
  -0.176627,  0,  0.192
  -0.175091,  0,  0.24
  -0.17202,  0.13823,  0.186
  -0.170484,  0.0921534,  0.27
  -0.165876,  0.184307,  0.198
  -0.161268,  0.184307,  0.246
  -0.156661,  0.230383,  0.294
  -0.150517,  0.230383,  0.258
  -0.144374,  0.27646,  0.222
  -0.136694,  0.322537,  0.192
  -0.130551,  0.27646,  0.24
  -0.122871,  0.322537,  0.288
  -0.113656,  0.368614,  0.252
  -0.105976,  0.368614,  0.3
  -0.0982969,  0.41469,  0.312
  -0.0890816,  0.460767,  0.276
  -0.0783304,  0.41469,  0.36
  -0.0660433,  0.506844,  0.288
  -0.0537561,  0.506844,  0.288
  -0.0430049,  0.506844,  0.336
  -0.0322537,  0.55292,  0.3
  -0.0184307,  0.506844,  0.384
  -0.00767945,  0.506844,  0.48
  0.00921534,  0.598997,  0.366
  0.0230383,  0.598997,  0.414
  0.0368614,  0.598997,  0.378
  0.0537561,  0.645074,  0.426
  0.069115,  0.69115,  0.474
  0.0844739,  0.645074,  0.474
  0.101369,  0.69115,  0.402
  0.119799,  0.69115,  0.486
  0.136694,  0.69115,  0.366
  0.155125,  0.737227,  0.498
  0.173556,  0.783304,  0.378
