0.97823894023895,-0.44889861345291,0.21312905848026,1.9908119440079,0.50595271587372,-2.397557258606,-1.597797870636,1.5626758337021,-1.0586194992065,0.91530680656433,-0.53731799125671,0.27031898498535,-0.6321702003479,-8.9740104675293,-4.930034160614,8.8908662796021,-0.90571731328964,-0.014696627855301
0.9453449845314,-0.4169063270092,0.19302029907703,2.0085833072662,0.49557968974113,-2.3922302722931,-1.6446977853775,1.5996143817902,-1.0054379701614,0.88856816291809,-0.51865130662918,0.26634931564331,-0.6712441444397,-7.7792711257935,-5.6167750358582,8.8943271636963,-0.91720658540726,0.028367757797241
0.91156035661697,-0.38421824574471,0.17399939894676,2.0258166790009,0.48559591174126,-2.3869736194611,-1.6892313957214,1.6344040632248,-0.95104503631592,0.86166858673096,-0.4991888999939,0.26283264160156,-0.73830485343933,-6.5524797439575,-6.2549796104431,8.8770713806152,-0.92735433578491,0.071202129125595
0.87693339586258,-0.35087811946869,0.15608949959278,2.0425097942352,0.47601661086082,-2.3817782402039,-1.7313480377197,1.6670063734055,-0.89549499750137,0.83465576171875,-0.47896504402161,0.25976896286011,-0.8304557800293,-5.2995367050171,-6.8425717353821,8.841157913208,-0.93619233369827,0.11364850401878
0.84151375293732,-0.31693032383919,0.1393126398325,2.0586597919464,0.46685627102852,-2.3766353130341,-1.7709821462631,1.6973898410797,-0.83884298801422,0.80749988555908,-0.4580169916153,0.25714635848999,-0.94424915313721,-4.0255241394043,-7.3779950141907,8.7890205383301,-0.94377815723419,0.1555840075016
0.80535221099854,-0.28241991996765,0.12368969619274,2.0742652416229,0.45812851190567,-2.3715348243713,-1.8080770969391,1.7255202531815,-0.78114718198776,0.78027248382568,-0.43638795614243,0.25502443313599,-1.0760961771011,-2.7354784011841,-7.8599796295166,8.7229270935059,-0.95015555620193,0.19688329100609
0.7685005068779,-0.24739246070385,0.10924039781094,2.0893242359161,0.44984620809555,-2.3664672374725,-1.8425852060318,1.751373052597,-0.72246491909027,0.75294971466064,-0.41411519050598,0.25337934494019,-1.2220035791397,-1.4337100982666,-8.2877435684204,8.645489692688,-0.95539158582687,0.23743616044521
0.73101145029068,-0.21189403533936,0.095983266830444,2.1038355827332,0.44202148914337,-2.3614225387573,-1.874452829361,1.774921298027,-0.6628565788269,0.72556734085083,-0.39123594760895,0.2522349357605,-1.3779524564743,-0.1243371963501,-8.6607151031494,8.558874130249,-0.95952725410461,0.27714711427689
0.69293874502182,-0.17597115039825,0.083935603499413,2.1177988052368,0.43466556072235,-2.356390953064,-1.903635263443,1.7961442470551,-0.60238319635391,0.69816112518311,-0.36779642105103,0.25157928466797,-1.5397101640701,1.1890821456909,-8.9786977767944,8.4654474258423,-0.96261674165726,0.31592118740082
0.65433675050735,-0.13967071473598,0.073113456368446,2.13121342659,0.42778894305229,-2.3513615131378,-1.9300997257233,1.8150218725204,-0.54110735654831,0.67073106765747,-0.34383088350296,0.25147199630737,-1.7031236886978,2.5032291412354,-9.2417163848877,8.3672428131104,-0.96469730138779,0.35367771983147
0.61526083946228,-0.10303997993469,0.063531629741192,2.1440794467926,0.421401232481,-2.3463242053986,-1.9537955522537,1.8315367698669,-0.47909134626389,0.64330101013184,-0.31938552856445,0.25186538696289,-1.8639676570892,3.8152432441711,-9.4500598907471,8.266284942627,-0.96580821275711,0.39033359289169
0.57576674222946,-0.066126450896263,0.055203631520271,2.1563975811005,0.41551119089127,-2.3412683010101,-1.9747048616409,1.8456765413284,-0.41639992594719,0.61590671539307,-0.29450207948685,0.25279521942139,-2.0181903839111,5.1224756240845,-9.6042165756226,8.1642990112305,-0.96597588062286,0.42582029104233
0.53591108322144,-0.028977854177356,0.048141654580832,2.1681683063507,0.41012686491013,-2.3361828327179,-1.9927829504013,1.8574297428131,-0.35309886932373,0.58853626251221,-0.26921629905701,0.25427341461182,-2.1618869304657,6.4225034713745,-9.70485496521,8.0627746582031,-0.96521443128586,0.46005654335022
0.495750695467,0.0083579383790493,0.042356580495834,2.1793930530548,0.40525531768799,-2.3310570716858,-2.0080194473267,1.8667895793915,-0.28925371170044,0.56123733520508,-0.24357736110687,0.25628805160522,-2.2912793159485,7.713294506073,-9.7528734207153,7.963264465332,-0.96355110406876,0.49298626184464
